DateTime,Process,Label
2019-08-01 11:46:03.835640,WmiPrvSE.exe,play
2019-08-01 11:46:03.853642,SecurityHealthService.exe,play
2019-08-01 11:46:03.868641,SenseCE.exe,play
2019-08-01 11:46:03.888642,vmwp.exe,play
2019-08-01 11:46:03.903640,vmmem,play
2019-08-01 11:46:03.920637,svchost.exe,play
2019-08-01 11:46:03.940637,svchost.exe,play
2019-08-01 11:46:03.957647,svchost.exe,play
2019-08-01 11:46:03.975635,svchost.exe,play
2019-08-01 11:46:03.996637,csrss.exe,play
2019-08-01 11:46:04.016635,winlogon.exe,play
2019-08-01 11:46:04.032634,dwm.exe,play
2019-08-01 11:46:04.055630,fontdrvhost.exe,play
2019-08-01 11:46:04.080646,NVDisplay.Container.exe,play
2019-08-01 11:46:04.102629,LPlatSvc.exe,play
2019-08-01 11:46:04.127630,RAVBg64.exe,play
2019-08-01 11:46:04.148628,SynTPEnh.exe,play
2019-08-01 11:46:04.171628,sihost.exe,play
2019-08-01 11:46:04.197630,svchost.exe,play
2019-08-01 11:46:04.228629,vmwp.exe,play
2019-08-01 11:46:04.252621,svchost.exe,play
2019-08-01 11:46:04.270621,igfxEM.exe,play
2019-08-01 11:46:04.289620,SynTPLpr.exe,play
2019-08-01 11:46:04.310618,SynLenovoHelper.exe,play
2019-08-01 11:46:04.331618,taskhostw.exe,play
2019-08-01 11:46:04.363625,SynTPHelper.exe,play
2019-08-01 11:46:04.379619,vmmem,play
2019-08-01 11:46:04.402621,explorer.exe,play
2019-08-01 11:46:04.423624,ctfmon.exe,play
2019-08-01 11:46:04.441613,svchost.exe,play
2019-08-01 11:46:04.465630,dllhost.exe,play
2019-08-01 11:46:04.482611,StartMenuExperienceHost.exe,play
2019-08-01 11:46:04.506647,RuntimeBroker.exe,play
2019-08-01 11:46:04.529608,SearchUI.exe,play
2019-08-01 11:46:04.550606,RuntimeBroker.exe,play
2019-08-01 11:46:04.570610,ApplicationFrameHost.exe,play
2019-08-01 11:46:04.589606,PowerMgr.exe,play
2019-08-01 11:46:04.607618,SkypeApp.exe,play
2019-08-01 11:46:04.626613,SkypeBackgroundHost.exe,play
2019-08-01 11:46:04.645606,dllhost.exe,play
2019-08-01 11:46:04.663602,RuntimeBroker.exe,play
2019-08-01 11:46:04.682603,TabTip.exe,play
2019-08-01 11:46:04.700600,SettingSyncHost.exe,play
2019-08-01 11:46:04.718598,GpVpnApp.exe,play
2019-08-01 11:46:04.739598,RuntimeBroker.exe,play
2019-08-01 11:46:04.754598,RuntimeBroker.exe,play
2019-08-01 11:46:04.773597,smartscreen.exe,play
2019-08-01 11:46:04.791595,SCNotification.exe,play
2019-08-01 11:46:04.812596,hvsimgr.exe,play
2019-08-01 11:46:04.827596,SecurityHealthSystray.exe,play
2019-08-01 11:46:04.847594,OneDrive.exe,play
2019-08-01 11:46:04.864595,Docker for Windows.exe,play
2019-08-01 11:46:04.884594,Teams.exe,play
2019-08-01 11:46:04.898593,AlertusDesktopAlert.exe,play
2019-08-01 11:46:04.914589,hvsirpcd.exe,play
2019-08-01 11:46:04.935589,hvsirdpclient.exe,play
2019-08-01 11:46:04.958589,RAVBg64.exe,play
2019-08-01 11:46:04.974589,vpnkit.exe,play
2019-08-01 11:46:04.997586,Docker.Watchguard.exe,play
2019-08-01 11:46:05.013604,conhost.exe,play
2019-08-01 11:46:05.031600,conhost.exe,play
2019-08-01 11:46:05.049584,com.docker.proxy.exe,play
2019-08-01 11:46:05.068584,Docker.Watchguard.exe,play
2019-08-01 11:46:05.085580,conhost.exe,play
2019-08-01 11:46:05.102582,conhost.exe,play
2019-08-01 11:46:05.123580,Teams.exe,play
2019-08-01 11:46:05.150579,Teams.exe,play
2019-08-01 11:46:05.168579,RuntimeBroker.exe,play
2019-08-01 11:46:05.197578,Teams.exe,play
2019-08-01 11:46:05.219576,Teams.exe,play
2019-08-01 11:46:05.236576,ShellExperienceHost.exe,play
2019-08-01 11:46:05.251575,RuntimeBroker.exe,play
2019-08-01 11:46:05.270574,RAVCpl64.exe,play
2019-08-01 11:46:05.292573,svchost.exe,play
2019-08-01 11:46:05.310574,WinStore.App.exe,play
2019-08-01 11:46:05.327573,RuntimeBroker.exe,play
2019-08-01 11:46:05.347570,HxOutlook.exe,play
2019-08-01 11:46:05.364569,RuntimeBroker.exe,play
2019-08-01 11:46:05.387568,HxTsr.exe,play
2019-08-01 11:46:05.407566,HxAccounts.exe,play
2019-08-01 11:46:05.430566,audiodg.exe,play
2019-08-01 11:46:05.445566,LockApp.exe,play
2019-08-01 11:46:05.465565,RuntimeBroker.exe,play
2019-08-01 11:46:05.482562,WdagSelfhostApp.exe,play
2019-08-01 11:46:05.498565,WUDFHost.exe,play
2019-08-01 11:46:05.513562,svchost.exe,play
2019-08-01 11:46:05.534560,svchost.exe,play
2019-08-01 11:46:05.557560,svchost.exe,play
2019-08-01 11:46:05.572561,OfficeClickToRun.exe,play
2019-08-01 11:46:05.590559,AppVShNotify.exe,play
2019-08-01 11:46:05.608557,AppVShNotify.exe,play
2019-08-01 11:46:05.625556,Microsoft.Photos.exe,play
2019-08-01 11:46:05.643554,RuntimeBroker.exe,play
2019-08-01 11:46:05.661554,SearchIndexer.exe,play
2019-08-01 11:46:05.680558,Code.exe,play
2019-08-01 11:46:05.698553,Code.exe,play
2019-08-01 11:46:05.718552,Code.exe,play
2019-08-01 11:46:05.736553,Code.exe,play
2019-08-01 11:46:05.751549,vds.exe,play
2019-08-01 11:46:05.767552,WindowsInternal.ComposableShell.Experiences.TextInput.InputApp.exe,play
2019-08-01 11:46:05.787548,YourPhone.exe,play
2019-08-01 11:46:05.804547,RuntimeBroker.exe,play
2019-08-01 11:46:05.822548,Code.exe,play
2019-08-01 11:46:05.839546,CodeHelper.exe,play
2019-08-01 11:46:05.861546,conhost.exe,play
2019-08-01 11:46:05.876544,Code.exe,play
2019-08-01 11:46:05.896544,python.exe,play
2019-08-01 11:46:05.909542,conhost.exe,play
2019-08-01 11:46:05.928544,python.exe,play
2019-08-01 11:46:05.945540,conhost.exe,play
2019-08-01 11:46:05.960540,conhost.exe,play
2019-08-01 11:46:05.978540,powershell.exe,play
2019-08-01 11:46:05.999540,WINWORD.EXE,play
2019-08-01 11:46:06.013536,Code.exe,play
2019-08-01 11:46:06.033538,LPlatSvc.exe,play
2019-08-01 11:46:06.048538,policyHost.exe,play
2019-08-01 11:46:06.071537,Code.exe,play
2019-08-01 11:46:06.086536,svchost.exe,play
2019-08-01 11:46:06.102537,SystemSettingsBroker.exe,play
2019-08-01 11:46:06.124534,WmiPrvSE.exe,play
2019-08-01 11:46:06.143531,WmiPrvSE.exe,play
2019-08-01 11:46:06.161535,svchost.exe,play
2019-08-01 11:46:06.181531,MicrosoftEdge.exe,play
2019-08-01 11:46:06.197530,browser_broker.exe,play
2019-08-01 11:46:06.221531,MicrosoftEdgeSH.exe,play
2019-08-01 11:46:06.245529,MicrosoftEdgeCP.exe,play
2019-08-01 11:46:06.270526,backgroundTaskHost.exe,play
2019-08-01 11:46:06.285526,svchost.exe,play
2019-08-01 11:46:06.306526,SearchProtocolHost.exe,play
2019-08-01 11:46:06.320524,SearchFilterHost.exe,play
2019-08-01 11:46:06.335526,Code.exe,play
2019-08-01 11:46:06.352522,python.exe,play
2019-08-01 11:52:52.024490,System Idle Process,play
2019-08-01 11:52:52.041454,System,play
2019-08-01 11:52:52.063447,Secure System,play
2019-08-01 11:52:52.085447,Registry,play
2019-08-01 11:52:52.105449,smss.exe,play
2019-08-01 11:52:52.129449,csrss.exe,play
2019-08-01 11:52:52.153445,wininit.exe,play
2019-08-01 11:52:52.179445,services.exe,play
2019-08-01 11:52:52.235443,LsaIso.exe,play
2019-08-01 11:52:52.262445,lsass.exe,play
2019-08-01 11:52:52.281445,svchost.exe,play
2019-08-01 11:52:52.295446,svchost.exe,play
2019-08-01 11:52:52.313445,fontdrvhost.exe,play
2019-08-01 11:52:52.331445,svchost.exe,play
2019-08-01 11:52:52.346444,svchost.exe,play
2019-08-01 11:52:52.367443,svchost.exe,play
2019-08-01 11:52:52.386443,svchost.exe,play
2019-08-01 11:52:52.405443,svchost.exe,play
2019-08-01 11:52:52.420443,svchost.exe,play
2019-08-01 11:52:52.441444,svchost.exe,play
2019-08-01 11:52:52.455442,svchost.exe,play
2019-08-01 11:52:52.479444,svchost.exe,play
2019-08-01 11:52:52.501445,svchost.exe,play
2019-08-01 11:52:52.516441,svchost.exe,play
2019-08-01 11:52:52.537443,svchost.exe,play
2019-08-01 11:52:52.550441,svchost.exe,play
2019-08-01 11:52:52.566445,svchost.exe,play
2019-08-01 11:52:52.586440,svchost.exe,play
2019-08-01 11:52:52.612441,svchost.exe,play
2019-08-01 11:52:52.628441,svchost.exe,play
2019-08-01 11:52:52.646440,svchost.exe,play
2019-08-01 11:52:52.662441,svchost.exe,play
2019-08-01 11:52:52.681441,svchost.exe,play
2019-08-01 11:52:52.703440,svchost.exe,play
2019-08-01 11:52:52.718442,svchost.exe,play
2019-08-01 11:52:52.735442,svchost.exe,play
2019-08-01 11:52:52.752440,svchost.exe,play
2019-08-01 11:52:52.772439,svchost.exe,play
2019-08-01 11:52:52.794438,svchost.exe,play
2019-08-01 11:52:52.812440,svchost.exe,play
2019-08-01 11:52:52.831441,svchost.exe,play
2019-08-01 11:52:52.847439,svchost.exe,play
2019-08-01 11:52:52.864439,WUDFHost.exe,play
2019-08-01 11:52:52.881437,ibmpmsvc.exe,play
2019-08-01 11:52:52.902436,LPlatSvc.exe,play
2019-08-01 11:52:52.920438,svchost.exe,play
2019-08-01 11:52:52.942436,NVDisplay.Container.exe,play
2019-08-01 11:52:52.958451,svchost.exe,play
2019-08-01 11:52:52.980436,svchost.exe,play
2019-08-01 11:52:52.995439,svchost.exe,play
2019-08-01 11:52:53.013437,svchost.exe,play
2019-08-01 11:52:53.035436,svchost.exe,play
2019-08-01 11:52:53.048436,Memory Compression,play
2019-08-01 11:52:53.066435,svchost.exe,play
2019-08-01 11:52:53.081437,igfxCUIService.exe,play
2019-08-01 11:52:53.097438,svchost.exe,play
2019-08-01 11:52:53.120436,svchost.exe,play
2019-08-01 11:52:53.143438,svchost.exe,play
2019-08-01 11:52:53.162436,PresentationFontCache.exe,play
2019-08-01 11:52:53.188435,svchost.exe,play
2019-08-01 11:52:53.208434,svchost.exe,play
2019-08-01 11:52:53.230434,RtkAudioService64.exe,play
2019-08-01 11:52:53.251434,svchost.exe,play
2019-08-01 11:52:53.266433,svchost.exe,play
2019-08-01 11:52:53.288435,svchost.exe,play
2019-08-01 11:52:53.306432,svchost.exe,play
2019-08-01 11:52:53.326434,svchost.exe,play
2019-08-01 11:52:53.343432,svchost.exe,play
2019-08-01 11:52:53.359432,svchost.exe,play
2019-08-01 11:52:53.379435,svchost.exe,play
2019-08-01 11:52:53.394433,spoolsv.exe,play
2019-08-01 11:52:53.417432,svchost.exe,play
2019-08-01 11:52:53.433434,com.docker.service,play
2019-08-01 11:52:53.456434,IntelCpHeciSvc.exe,play
2019-08-01 11:52:53.476432,svchost.exe,play
2019-08-01 11:52:53.496431,IntelCpHDCPSvc.exe,play
2019-08-01 11:52:53.515431,svchost.exe,play
2019-08-01 11:52:53.535432,svchost.exe,play
2019-08-01 11:52:53.554432,vmcompute.exe,play
2019-08-01 11:52:53.575435,ibtsiva.exe,play
2019-08-01 11:52:53.596431,svchost.exe,play
2019-08-01 11:52:53.613431,EasyResume.exe,play
2019-08-01 11:52:53.633431,svchost.exe,play
2019-08-01 11:52:53.654432,MSOIDSVC.EXE,play
2019-08-01 11:52:53.679429,svchost.exe,play
2019-08-01 11:52:53.703429,MsSense.exe,play
2019-08-01 11:52:53.725430,sqlwriter.exe,play
2019-08-01 11:52:53.741429,SynTPEnhService.exe,play
2019-08-01 11:52:53.762429,svchost.exe,play
2019-08-01 11:52:53.784428,svchost.exe,play
2019-08-01 11:52:53.801428,vmms.exe,play
2019-08-01 11:52:53.824429,svchost.exe,play
2019-08-01 11:52:53.847429,MsMpEng.exe,play
2019-08-01 11:52:53.883427,svchost.exe,play
2019-08-01 11:52:53.914428,svchost.exe,play
2019-08-01 11:52:53.985425,svchost.exe,play
2019-08-01 11:52:54.026425,svchost.exe,play
2019-08-01 11:52:54.079425,MSOIDSVCM.EXE,play
2019-08-01 11:52:54.124425,svchost.exe,play
2019-08-01 11:52:54.160424,TelemetryHost.exe,play
2019-08-01 11:52:54.207424,wlanext.exe,play
2019-08-01 11:52:54.233425,conhost.exe,play
2019-08-01 11:52:54.270426,svchost.exe,play
2019-08-01 11:52:54.301430,svchost.exe,play
2019-08-01 11:52:54.327426,svchost.exe,play
2019-08-01 11:52:54.348423,WmiPrvSE.exe,play
2019-08-01 11:52:54.374421,svchost.exe,play
2019-08-01 11:52:54.406422,svchost.exe,play
2019-08-01 11:52:54.430422,svchost.exe,play
2019-08-01 11:52:54.467423,dllhost.exe,play
2019-08-01 11:52:54.492422,svchost.exe,play
2019-08-01 11:52:54.519422,vmmem,play
2019-08-01 11:52:54.544419,svchost.exe,play
2019-08-01 11:52:54.568423,svchost.exe,play
2019-08-01 11:52:54.602420,svchost.exe,play
2019-08-01 11:52:54.630419,CcmExec.exe,play
2019-08-01 11:52:54.666417,WmiPrvSE.exe,play
2019-08-01 11:52:54.689422,DolbyDAX2API.exe,play
2019-08-01 11:52:54.719418,svchost.exe,play
2019-08-01 11:52:54.748418,GoogleCrashHandler.exe,play
2019-08-01 11:52:54.768420,MBAMAgent.exe,play
2019-08-01 11:52:54.800423,GoogleCrashHandler64.exe,play
2019-08-01 11:52:54.832416,QualysAgent.exe,play
2019-08-01 11:52:54.867417,SgrmBroker.exe,play
2019-08-01 11:52:54.896416,WmiPrvSE.exe,play
2019-08-01 11:52:54.957414,svchost.exe,play
2019-08-01 11:52:54.991416,WmiPrvSE.exe,play
2019-08-01 11:52:55.025414,svchost.exe,play
2019-08-01 11:52:55.052416,svchost.exe,play
2019-08-01 11:52:55.083415,rundll32.exe,play
2019-08-01 11:52:55.113413,svchost.exe,play
2019-08-01 11:52:55.174413,svchost.exe,play
2019-08-01 11:52:55.216411,svchost.exe,play
2019-08-01 11:52:55.249414,svchost.exe,play
2019-08-01 11:52:55.271413,WmiPrvSE.exe,play
2019-08-01 11:52:55.290412,SecurityHealthService.exe,play
2019-08-01 11:52:55.314413,SenseCE.exe,play
2019-08-01 11:52:55.337413,vmwp.exe,play
2019-08-01 11:52:55.360411,vmmem,play
2019-08-01 11:52:55.390412,svchost.exe,play
2019-08-01 11:52:55.424414,svchost.exe,play
2019-08-01 11:52:55.450410,svchost.exe,play
2019-08-01 11:52:55.481410,svchost.exe,play
2019-08-01 11:52:55.529409,csrss.exe,play
2019-08-01 11:52:55.581409,winlogon.exe,play
2019-08-01 11:52:55.612408,dwm.exe,play
2019-08-01 11:52:55.642410,fontdrvhost.exe,play
2019-08-01 11:52:55.667406,NVDisplay.Container.exe,play
2019-08-01 11:52:55.698408,LPlatSvc.exe,play
2019-08-01 11:52:55.724410,RAVBg64.exe,play
2019-08-01 11:52:55.777412,SynTPEnh.exe,play
2019-08-01 11:52:55.809409,sihost.exe,play
2019-08-01 11:52:55.841408,svchost.exe,play
2019-08-01 11:52:55.860408,vmwp.exe,play
2019-08-01 11:52:55.884407,svchost.exe,play
2019-08-01 11:52:55.906407,igfxEM.exe,play
2019-08-01 11:52:55.931407,SynTPLpr.exe,play
2019-08-01 11:52:55.955409,SynLenovoHelper.exe,play
2019-08-01 11:52:55.986406,taskhostw.exe,play
2019-08-01 11:52:56.013405,SynTPHelper.exe,play
2019-08-01 11:52:56.030405,vmmem,play
2019-08-01 11:52:56.055405,explorer.exe,play
2019-08-01 11:52:56.080405,ctfmon.exe,play
2019-08-01 11:52:56.107403,svchost.exe,play
2019-08-01 11:52:56.131402,dllhost.exe,play
2019-08-01 11:52:56.165403,StartMenuExperienceHost.exe,play
2019-08-01 11:52:56.230400,RuntimeBroker.exe,play
2019-08-01 11:52:56.263402,SearchUI.exe,play
2019-08-01 11:52:56.295400,RuntimeBroker.exe,play
2019-08-01 11:52:56.324404,ApplicationFrameHost.exe,play
2019-08-01 11:52:56.371405,PowerMgr.exe,play
2019-08-01 11:52:56.416400,SkypeBackgroundHost.exe,play
2019-08-01 11:52:56.435399,dllhost.exe,play
2019-08-01 11:52:56.464402,RuntimeBroker.exe,play
2019-08-01 11:52:56.491401,TabTip.exe,play
2019-08-01 11:52:56.535401,SettingSyncHost.exe,play
2019-08-01 11:52:56.580398,GpVpnApp.exe,play
2019-08-01 11:52:56.608397,RuntimeBroker.exe,play
2019-08-01 11:52:56.644403,RuntimeBroker.exe,play
2019-08-01 11:52:56.666396,smartscreen.exe,play
2019-08-01 11:52:56.691400,SCNotification.exe,play
2019-08-01 11:52:56.716398,hvsimgr.exe,play
2019-08-01 11:52:56.740396,SecurityHealthSystray.exe,play
2019-08-01 11:52:56.760396,OneDrive.exe,play
2019-08-01 11:52:56.777396,Docker for Windows.exe,play
2019-08-01 11:52:56.799396,Teams.exe,play
2019-08-01 11:52:56.817394,AlertusDesktopAlert.exe,play
2019-08-01 11:52:56.835395,hvsirpcd.exe,play
2019-08-01 11:52:56.857397,hvsirdpclient.exe,play
2019-08-01 11:52:56.878396,RAVBg64.exe,play
2019-08-01 11:52:56.900396,vpnkit.exe,play
2019-08-01 11:52:56.917395,Docker.Watchguard.exe,play
2019-08-01 11:52:56.936395,conhost.exe,play
2019-08-01 11:52:56.960396,conhost.exe,play
2019-08-01 11:52:56.977395,com.docker.proxy.exe,play
2019-08-01 11:52:56.994396,Docker.Watchguard.exe,play
2019-08-01 11:52:57.017394,conhost.exe,play
2019-08-01 11:52:57.034395,conhost.exe,play
2019-08-01 11:52:57.051392,Teams.exe,play
2019-08-01 11:52:57.074393,Teams.exe,play
2019-08-01 11:52:57.095394,RuntimeBroker.exe,play
2019-08-01 11:52:57.115392,Teams.exe,play
2019-08-01 11:52:57.135393,Teams.exe,play
2019-08-01 11:52:57.154392,ShellExperienceHost.exe,play
2019-08-01 11:52:57.180393,RuntimeBroker.exe,play
2019-08-01 11:52:57.201391,RAVCpl64.exe,play
2019-08-01 11:52:57.223391,svchost.exe,play
2019-08-01 11:52:57.245390,WinStore.App.exe,play
2019-08-01 11:52:57.266392,RuntimeBroker.exe,play
2019-08-01 11:52:57.285394,HxOutlook.exe,play
2019-08-01 11:52:57.308391,RuntimeBroker.exe,play
2019-08-01 11:52:57.324397,HxTsr.exe,play
2019-08-01 11:52:57.344390,HxAccounts.exe,play
2019-08-01 11:52:57.362389,LockApp.exe,play
2019-08-01 11:52:57.381389,RuntimeBroker.exe,play
2019-08-01 11:52:57.399388,WdagSelfhostApp.exe,play
2019-08-01 11:52:57.422390,WUDFHost.exe,play
2019-08-01 11:52:57.441391,svchost.exe,play
2019-08-01 11:52:57.461388,svchost.exe,play
2019-08-01 11:52:57.482390,svchost.exe,play
2019-08-01 11:52:57.504388,OfficeClickToRun.exe,play
2019-08-01 11:52:57.528389,AppVShNotify.exe,play
2019-08-01 11:52:57.551387,AppVShNotify.exe,play
2019-08-01 11:52:57.573389,Microsoft.Photos.exe,play
2019-08-01 11:52:57.600386,RuntimeBroker.exe,play
2019-08-01 11:52:57.625391,SearchIndexer.exe,play
2019-08-01 11:52:57.644387,Code.exe,play
2019-08-01 11:52:57.668388,Code.exe,play
2019-08-01 11:52:57.690386,Code.exe,play
2019-08-01 11:52:57.705387,Code.exe,play
2019-08-01 11:52:57.723387,vds.exe,play
2019-08-01 11:52:57.742385,WindowsInternal.ComposableShell.Experiences.TextInput.InputApp.exe,play
2019-08-01 11:52:57.762388,YourPhone.exe,play
2019-08-01 11:52:57.779399,RuntimeBroker.exe,play
2019-08-01 11:52:57.798387,Code.exe,play
2019-08-01 11:52:57.818384,CodeHelper.exe,play
2019-08-01 11:52:57.831385,conhost.exe,play
2019-08-01 11:52:57.852384,Code.exe,play
2019-08-01 11:52:57.867384,python.exe,play
2019-08-01 11:52:57.889384,conhost.exe,play
2019-08-01 11:52:57.905383,python.exe,play
2019-08-01 11:52:57.925384,conhost.exe,play
2019-08-01 11:52:57.943390,conhost.exe,play
2019-08-01 11:52:57.966384,powershell.exe,play
2019-08-01 11:52:57.981391,WINWORD.EXE,play
2019-08-01 11:52:58.003399,Code.exe,play
2019-08-01 11:52:58.023402,LPlatSvc.exe,play
2019-08-01 11:52:58.041389,policyHost.exe,play
2019-08-01 11:52:58.056380,SystemSettingsBroker.exe,play
2019-08-01 11:52:58.074382,MicrosoftEdge.exe,play
2019-08-01 11:52:58.095384,browser_broker.exe,play
2019-08-01 11:52:58.112380,MicrosoftEdgeSH.exe,play
2019-08-01 11:52:58.130383,MicrosoftEdgeCP.exe,play
2019-08-01 11:52:58.150384,MicrosoftEdgeCP.exe,play
2019-08-01 11:52:58.170380,MicrosoftEdgeCP.exe,play
2019-08-01 11:52:58.186389,MicrosoftEdgeCP.exe,play
2019-08-01 11:52:58.209381,MicrosoftEdgeCP.exe,play
2019-08-01 11:52:58.226390,WmiPrvSE.exe,play
2019-08-01 11:52:58.244384,WmiPrvSE.exe,play
2019-08-01 11:52:58.266390,svchost.exe,play
2019-08-01 11:52:58.287401,SkypeApp.exe,play
2019-08-01 11:52:58.303378,svchost.exe,play
2019-08-01 11:52:58.327398,backgroundTaskHost.exe,play
2019-08-01 11:52:58.347394,backgroundTaskHost.exe,play
2019-08-01 11:52:58.363381,RuntimeBroker.exe,play
2019-08-01 11:52:58.386393,POWERPNT.EXE,play
2019-08-01 11:52:58.406388,sppsvc.exe,play
2019-08-01 11:52:58.425378,RuntimeBroker.exe,play
2019-08-01 11:52:58.447383,Code.exe,play
2019-08-01 11:52:58.468385,python.exe,play
2019-08-01 11:52:58.486376,backgroundTaskHost.exe,play
2019-08-01 11:52:58.511397,Code.exe,play
